"A6_bulk_NoDrug" "C10_bulk_NoDrug"
"AC139453.1" 0 0
"RNU7-8P" 0 0
"RNY3P14" 0 0
"RNA5SP253" 0 0
"CDC42BPG" 26.1896037474887 18.0557481584247
"METTL8P1" 0.685193121300576 0.443993807174378
"RP11-367G18.1" 0 0
"AL353147.1" 0 0
"RNU6-160P" 0 0
"USP9YP20" 0 0
"AL133260.1" 0 0
"RELL1" 20.7080587770841 24.5676573303156
"OR2S1P" 0 0
"SLC4A3" 49.1055070265413 37.2954798026477
"RP11-368P15.2" 0 0
"RP5-1068E13.7" 1.97944679486833 0.887987614348755
"RN7SL748P" 0 0
"RNU4-72P" 0 0
"TRAJ3" 0 0
"MADCAM1" 1.44651881163455 1.10998451793594
"DERA" 75.5235084811301 76.2929358661305
"CTBP2P4" 1.82718165680154 1.33198142152313
"RNU6-1150P" 0 0
"MIR95" 0 0
"PNPLA6" 139.17033619305 128.16621233767
"AC003986.7" 0.152265138066795 0
"RP11-554D14.3" 0.0761325690333973 0
"OR4D9" 0 0
"RP4-738P11.3" 0 0
"MIR5581" 0 0.0739989678623963
"MIR1304" 0 0
"DICER1-AS1" 2.8169050542357 1.70197626083511
"TRAJ46" 0 0
"RN7SL649P" 0 0
"OR1L1" 0 0
"TRIB2" 554.321235132166 336.251309966729
"MIR4497" 0 0
"RP11-554D14.2" 0.532927983233781 0.221996903587189
"RN7SL441P" 0 0
"RPL23AP91" 0 0
"OR1L3" 0 0
"RNU6-251P" 0 0
"BX927138.1" 0 0
"XCL2" 0 0
"HCAR1" 0.0761325690333973 0
"PUSL1" 28.3974482494572 52.9832609894757
"AC092377.1" 0 0
"RNU6-1056P" 0 0
"NUAK2" 1.52265138066795 1.18398348579834
"CCDC178" 0 0
"AL353664.1" 0 0
"NES" 0.685193121300576 1.10998451793594
"PTGES3P3" 2.13171193293512 2.14597006800949
"RNU6-958P" 0 0
"EIF4A1P10" 130.41509075421 134.900118413148
"RNA5SP332" 0 0
"RP11-205M3.1" 1.29425367356775 0.887987614348755
"SUB1" 84.9639470412714 72.5189885051483
"RP11-416N4.1" 0 0
"SPCS3" 70.4226263558925 69.1150359834781
"AC010455.1" 0 0
"MIR550A2" 0 0
"RP11-533K11.1" 2.20784450196852 5.8459184611293
"AC007392.3" 0 0.0739989678623963
"ZNF252P" 23.2204335551862 25.8996387518387
"GUCA2B" 0 0
"LINC01482" 0.152265138066795 0.59199174289917
"RNA5SP111" 0 0
"RPUSD3" 43.4716969180699 55.8692207361092
"CHGB" 0.304530276133589 0.221996903587189
"RP11-403B2.6" 0 0
"DNAJB3" 0 0
"RNA5SP295" 0 0
"RP11-633G11.1" 0 0
"MIR4427" 0 0
"CPEB1-AS1" 0 0.0739989678623963
"E2F3P2" 0.685193121300576 0.295995871449585
"RN7SL362P" 0 0
"RNA5SP283" 0.609060552267178 0.739989678623963
"VAMP2" 32.2040767011271 21.3117027443701
"MIR493" 0 0
"RP11-403B2.5" 0 0
"FAM173A" 49.1816395955747 50.1713002107047
"LGR4" 11.2676202169428 5.9199174289917
"RN7SL259P" 0 0
"ATP6V0CP3" 0.0761325690333973 0.0739989678623963
"AC114765.3" 0 0
"ADAMTS5" 0 0.147997935724793
"RN7SKP266" 0 0
"RP11-95O2.5" 0 0
"AC027319.2" 0 0
"EFTUD1P2" 0 0
"AP000350.5" 1.82718165680154 1.47997935724793
"NLN" 22.0784450196852 29.8215840485457
"EEF1E1-BLOC1S5" 0 0
"AC092104.1" 0 0
"NFYB" 16.292369773147 13.7638080224057
"CENPP" 8.3745825936737 8.13988646486359
"RNU6-910P" 0 0
"RP11-6K23.1" 0 0
"RP11-23J9.5" 1.75104908776814 1.18398348579834
"RP13-1032I1.10" 0 0
"SNHG8" 62.3525740383524 61.1971464222017
"MIR5588" 0 0
"RP11-613D13.8" 0 0
"RNU6-955P" 0 0
"CABS1" 0 0
"RP5-996D20.3" 0.152265138066795 0
"UGDH-AS1" 1.14198853550096 0.961986582211151
"PLA2G3" 0 0
"PRAMEF4" 0 0
"SCARNA3" 0 0
"MAVS" 186.67705926989 225.844849916033
"RNU6-586P" 0 0
"FABP5P3" 0 0
"GSTM1" 0.152265138066795 0.147997935724793
"CTD-2183H9.3" 0 0
"TANC2" 42.4058409516023 62.4551288758624
"RNU6-1" 0 0
"RP4-541C22.5" 0.228397707100192 0.221996903587189
"CTD-2183H9.7" 0 0
"RP11-701P16.2" 0 0
"AP003550.1" 0 0
"GUSBP5" 0.83745825936737 0.443993807174378
"RP11-386M24.6" 0 0
"LL09NC01-251B2.3" 0.152265138066795 0.0739989678623963
"CTD-2323K18.3" 0 0
"RP11-156P1.2" 0 0
"RNU6-971P" 0 0
"ENPP7P9" 0 0
"HNRNPA1P44" 0.0761325690333973 0
"RP1-45I4.3" 0 0
"RN7SL836P" 0 0
"AMY1B" 0 0
"CELSR1" 60.6015249505843 154.287847993096
"AC104076.3" 0.152265138066795 0
"RP11-424M21.1" 0 0
"CTD-2026K11.3" 0 0
"HSPB1P2" 29.5394367849582 38.3314653527213
"C11orf96" 49.2577721646081 16.2797729297272
"TXNDC5" 20.3273959319171 24.1976624910036
"ACADM" 82.2993071251025 111.072450761457
"CTD-2323K18.2" 0 0
"RP11-703H8.7" 0 0
"RP11-12M5.3" 0 0
"RNA5SP522" 0 0
"RP11-2E11.5" 0 0
"AC068706.1" 0 0
"HIST2H3PS2" 0 0
"RP11-1149O23.4" 0 0
"RP11-205M3.3" 0 0
"VTRNA2-2P" 0 0
"AC008753.6" 0.152265138066795 0.147997935724793
"RP11-503L23.1" 0 0
"SPIN3" 9.51657112917466 8.36188336845078
"AC068196.1" 0 0
"SNN" 99.4291351576169 84.2848243952693
"FBXW11P1" 1.82718165680154 0.887987614348755
"RP11-517B11.7" 1.59878394970134 0.739989678623963
"SERPINB1" 28.7019785255908 23.4576728123796
"HIST2H2BB" 0 0
"LINC01385" 0 0
"PGAM1" 55.4245102563132 62.0111350686881
"SYCE3" 0.0761325690333973 0.147997935724793
"MSI2" 219.490196523284 240.422646584925
"CTD-2270P14.1" 9.51657112917466 6.43791020402847
"USP17L10" 0 0
"GPX6" 0 0
"RP11-577B7.1" 0 0
"RP11-108K3.5" 0 0
"RNU6-125P" 0.0761325690333973 0
"DAZ3" 0 0
"RNU6-1068P" 0 0
"AP003385.1" 0 0
"AOX1" 0.152265138066795 0.221996903587189
"MIR5680" 0 0
"CCDC53" 12.1050784763102 8.87987614348755
"HIGD1B" 0.152265138066795 0.0739989678623963
"PTBP1" 570.461339767246 686.044431052276
"RNA5SP400" 0 0
"KIAA1549L" 84.6594167651378 91.4627242779218
"MYOT" 0.83745825936737 1.03598555007355
"CARD17" 0 0
"MIR4762" 0 0
"OR52E2" 0 0
"CTC-661I16.2" 0 0
"MRPL12" 50.5520258381758 87.4667800133524
"CDC6" 69.2045052513581 93.2386995066193
"ADIPOR1P2" 2.43624220906871 2.66396284304627
"RNU1-16P" 0.152265138066795 0
"RNU6-60P" 0 0
"WDR34" 133.917188929746 158.801785032702
"SNAP25" 0.304530276133589 1.55397832511032
"AC023310.1" 0 0
"CNTFR" 0.0761325690333973 0.0739989678623963
"TAF4B" 23.0681684171194 20.1277192585718
"VTRNA1-1" 0 0
"RP11-432M8.18" 0 0
"RNU6-103P" 0 0
"ZNF264" 6.85193121300576 5.8459184611293
"OR6J1" 0 0
"RN7SL399P" 0 0
"AL022336.1" 0 0
"PAQR3" 17.1298280325144 18.0557481584247
"KIAA1324L" 1.14198853550096 1.9239731644223
"RNU6-1089P" 0 0
"RP11-186N15.3" 0.761325690333973 0.665990710761566
"RN7SL317P" 0 0.0739989678623963
"UFL1-AS1" 0 0
"RNU1-123P" 0 0
"CTD-2555K7.1" 0 0
"RNU4-53P" 0 0
"ZDHHC20" 14.5413206853789 13.8378069902681
"RNU6-1304P" 0 0
"ATP6V1H" 100.494991124084 82.8048450380214
"MIR548U" 0 0
"DAAM1" 28.930376232691 20.9417079050581
"RNU6-913P" 0 0
"PSMA5" 103.920956730587 118.324349611972
"AC009065.1" 0 0.0739989678623963
"AL390119.1" 0 0
"NFKB1" 26.7986642997558 45.8793600746857
"RNA5SP315" 0 0
"RNU6-1032P" 0 0
"PPIAP20" 0 0
"RP11-432M8.17" 0 0
"AC106874.1" 0 0
"RNU6-1013P" 0 0
"CTLA4" 0 0.443993807174378
"AC110769.1" 0 0
"MICAL1" 387.514776379992 505.634947403754
"CASP1P2" 0 0
"RN7SL404P" 0 0
"MIR4712" 0.228397707100192 0
"PCDH19" 0 0
"CTD-2572N17.1" 0 0
"AL158154.1" 0 0
"RP11-186F10.2" 0 0
"RP5-998N21.7" 0 0
"TCEB3B" 0.152265138066795 0
"SNORA70C" 0 0
"MIR603" 0 0
"MIR4323" 0 0
"AC003001.1" 0 0
"AC003984.1" 0 0
"TMPRSS11A" 0 0
"KCNQ4" 0.152265138066795 0.887987614348755
"RNU6-643P" 0 0
"OR1F12" 0 0
"MIR23A" 0.152265138066795 0
"USP37" 21.9261798816184 21.9036944872693
"RP13-467H17.1" 0.0761325690333973 0
"ACTN4" 1073.16469309477 970.570462483189
"AC092580.1" 0 0
"MIR224" 0 0
"RP11-324E6.4" 0 0
"CTC-203F4.2" 0.456795414200384 0.221996903587189
"TBC1D32" 4.26342386587025 3.40395252167023
"MIR129-2" 0 0
"CALM1" 374.800637351415 563.946134079322
"DNAJC19P9" 2.36010964003532 2.58996387518387
"RP11-386M24.3" 0 0
"RP11-568J23.5" 0.83745825936737 0.665990710761566
"SNORD115-2" 0 0
"RP11-523L1.2" 0 0
"TMEM110" 3.57823074456967 2.95995871449585
"RP11-1070N10.5" 0 0
"ATP5G3" 291.511606828878 439.997862909808
"RP11-568J23.6" 0 0.147997935724793
"MIR326" 0 0
"RNU7-159P" 0 0
"RP11-122K13.7" 0.0761325690333973 0.0739989678623963
"AC097382.5" 0.0761325690333973 0.369994839311981
"MDM2" 32.8131372533942 31.5235603093808
"AC069294.1" 0 0
"MIR602" 0 0
"DEK" 137.571552243349 125.354251558899
"RP11-454K7.3" 0 0.0739989678623963
"OR10B1P" 0 0
"CCDC96" 0.83745825936737 0.739989678623963
"HMGN2P20" 0 0
"RP11-498B4.5" 0 0
"RP11-454K7.1" 0 0
"MIR5090" 0 0
"PDF" 11.2676202169428 13.6158100866809
"RP11-371F15.3" 0 0
"DUX4L29" 0 0
"C9orf85" 9.59270369820806 6.80790504334046
"RPS27P12" 0 0
"PLEKHA3" 14.3890555473121 12.7278224723322
"RNU6-50P" 0 0
"CTD-2531D15.5" 0 0
"RNU6-307P" 0 0
"RP11-292K15.2" 0 0
"RP11-454K7.2" 0 0
"CUEDC1" 107.955982889357 125.576248462486
"RP11-292K15.1" 0 0
"RNU6-808P" 0 0
"RP11-1149O23.3" 0 0
"CTD-2323K18.1" 0.228397707100192 0.295995871449585
"AC010987.5" 0.0761325690333973 0
"RNA5SP352" 0 0
"PFDN5" 119.4520008134 90.6487356314354
"FOLR2" 0 0
"ATP13A3" 96.4599649653144 95.236671638904
"SLC5A12" 0 0
"RP11-809H16.5" 0 0
"AC108867.1" 0 0
"HOXC13-AS" 0.0761325690333973 0
"LINC01386" 0 0
"MIR4269" 0.0761325690333973 0
"CPB1" 0 0
"CLEC7A" 0 0
"TRAJ50" 0 0
"KB-1907C4.2" 0 0
"AC007422.1" 0 0.0739989678623963
"PPP2CA" 70.8794217700929 56.6832093825955
"GRIK1" 0 0.295995871449585
"RNU6-745P" 0 0
"RP11-627K11.5" 0 0
"MYH10" 1602.74284329108 1014.229853522
"RN7SKP199" 0 0
"RP11-211N8.6" 0 0
"TLK1P1" 1.14198853550096 1.25798245366074
"RP11-768F21.1" 0 0
"AC023385.1" 0 0
"HIGD1AP3" 0 0
"AE000661.37" 0 0
"AP000350.6" 0.685193121300576 1.47997935724793
"RN7SL840P" 0 0
"RP1-169P22.2" 0 0
"RP13-539F13.2" 0 0
"RNU7-136P" 0 0
"RNU6-695P" 0 0
"ATP5A1P7" 0 0
"RNU6-940P" 0 0
"RP5-1142J19.1" 0 0
"RP11-96D24.1" 0 0
"RNA5SP270" 0 0
"FAM89A" 61.4389832099516 70.8910112121756
"RP11-627K11.1" 1.21812110453436 0.739989678623963
"HSDL1" 40.426394156734 40.0334416135564
"SDR42E1P3" 0 0
"AC017028.8" 0 0
"RNA5SP272" 0 0
"HCRTR2" 0 0
"RAP1GAP" 27.6361225591232 54.7592362181732
"MTND3P4" 0 0
"RN7SL449P" 0.0761325690333973 0
"RN7SKP285" 0 0
"ROBO1" 155.538838535231 147.183947078306
"RP11-193M21.1" 0 0
"OR4C50P" 0 0
"ARL2BPP7" 0 0
"DMRT2" 1.82718165680154 2.95995871449585
"AC092620.2" 0 0
"RP11-342F21.1" 0 0
"GLDN" 0 0
"AP001469.9" 4.79635184910403 1.77597522869751
"RP11-507J18.1" 0 0
"AL356131.1" 0 0
"AC022201.5" 0 0
"ZYG11AP1" 0.609060552267178 0
"AL354933.1" 0 0
"RN7SKP176" 0.304530276133589 0.147997935724793
"CTC-412M14.5" 0.0761325690333973 0
"CTD-2331D11.2" 0 0
"MRPS36P2" 0 0
"RP11-129B9.1" 0.456795414200384 0.295995871449585
"MIR500A" 0 0
"AC005176.1" 0 0
"MIR635" 2.43624220906871 3.25595458594544
"RP11-498M15.1" 0 0
"LINC00587" 0.0761325690333973 0
"RPL21P122" 0.0761325690333973 0
"RNA5S16" 0 0
"RP11-217E13.1" 0 0
"RP11-498E11.2" 0 0
"RP11-152H18.3" 0 0
"SUMO2P7" 0 0
"RP11-6E9.5" 0 0
"AC087499.8" 0 0
"RN7SL645P" 0 0
"MIR4686" 0 0
"RP11-453D16.1" 0.0761325690333973 0.369994839311981
"AC007333.1" 0 0
"RNU6-750P" 0 0
"BEX2" 0.0761325690333973 0.59199174289917
"RP11-497E19.1" 0 0
"SNORA5" 0 0
"RP11-264E20.2" 0 0
"RNU6-446P" 0 0
"RP11-453D16.2" 0.228397707100192 0.147997935724793
"INHBA" 0 0
"RNU6-556P" 0 0
"NUDT17" 5.17701469427102 3.921945296707
"AC109631.1" 1.21812110453436 0.961986582211151
"RN7SL587P" 0 0
"RP11-12M5.4" 0 0.0739989678623963
"ACTG1P20" 112.371671893294 127.204225755459
"RSAD1" 95.9270369820806 122.246294908679
"APRT" 106.737861784823 103.74655294308
"RP11-314D7.3" 0 0
"AL034375.1" 0 0
"SNORD114-11" 0 0
"AP001048.4" 0 0
"RP11-264E20.1" 0 0
"RP11-497E19.2" 0 0
"TSSK1B" 0 0
"DMRTC2" 0.0761325690333973 0
"OLFML2A" 45.1466134368046 28.4156036591602
"RP11-314D7.2" 0 0
"FAM60DP" 0.304530276133589 0.147997935724793
"AL139139.1" 0 0
"AL135791.1" 0 0
"RP11-87F15.2" 0 0.0739989678623963
"RN7SKP63" 0 0
"NT5C2" 33.6505955127616 27.9716098519858
"RP11-651L5.2" 0.0761325690333973 0.147997935724793
"ELP6" 43.1671666419363 48.9133177570439
"RP11-109M19.1" 0 0
"LINC00313" 0.0761325690333973 0.147997935724793
"RP1-182O16.2" 0 0
"CTD-2192J16.17" 0 0
"SNORD115-3" 0 0
"CKAP4" 88.3137800787409 108.334488950548
"MIR4260" 0 0
"VAMP1" 20.8603239151509 11.2478431150842
"AP000253.1" 0.83745825936737 0.147997935724793
"PMS2" 19.2615399654495 20.4237151300214
"CTD-3105H18.7" 0 0
"RP11-76H14.5" 0 0
"RNU6-1195P" 0 0
"AC010235.1" 0 0
"AL359538.2" 0 0
"TEKT5" 0.685193121300576 0.0739989678623963
"RNU6-324P" 0 0
"MT1F" 3.88276102070326 3.55195045739502
"TMEM222" 56.1858359466472 58.0151908041187
"SNORD114-19" 0 0
"RP11-700H13.1" 0 0
"AL354680.1" 0 0
"MIR4280" 0 0
"PARP11" 8.67911286980729 7.54789472196442
"AC073065.3" 0 0
"ZNF443" 0 0.221996903587189
"RNVU1-6" 0.0761325690333973 0
"RN7SL497P" 0 0
"RP11-574F21.2" 1.06585596646756 0.295995871449585
"FOXH1" 0.685193121300576 0.221996903587189
"RNU6-1065P" 0 0
"LINC00702" 1.06585596646756 0.665990710761566
"SGCG" 0 0
"COX4I1" 283.365421942305 289.483962277694
"RNU4-24P" 0 0
"TOP3A" 78.6449438114994 72.0009957301116
"RPSAP18" 0.152265138066795 0.369994839311981
"SEC22C" 48.8771093194411 63.2691175223488
"RNU6-530P" 0 0
"RPSAP70" 1.21812110453436 0.739989678623963
"RN7SL764P" 0 0
"RP11-166B14.1" 0 0
"CCL22" 0 0
"RNU6-46P" 0 0.0739989678623963
"RP11-696F12.1" 0 0
"RN7SL570P" 0 0
"CTB-1H10.1" 0 0
"RP11-500M10.1" 0 0
"RNU7-65P" 0 0
"IGLV8OR8-1" 0 0
"RCC2P6" 13.6277298569781 12.0618317615706
"MIR425" 0 0
"RP3-380B8.4" 0 0
"RP11-295G12.1" 0 0
"RN7SL255P" 0 0
"SPINK5" 0 0.0739989678623963
"PAICSP2" 0.152265138066795 0.443993807174378
"RP11-711C17.1" 0 0
"CLDN22" 0 0
"RP11-148M9.1" 0 0
"RP11-711C17.2" 0 0
"RP11-203E8.1" 0 0
"CCDC75P1" 0.685193121300576 0.887987614348755
"SDK1" 0 0
"HAUS1P2" 0.456795414200384 0.59199174289917
"RP13-379O24.2" 0.0761325690333973 0
"RPL23AP55" 0 0.0739989678623963
"RP3-449H6.1" 0.0761325690333973 0
"RP13-270P17.1" 0 0.0739989678623963
"RP11-129B9.2" 0.380662845166987 0.665990710761566
"RP11-1149O23.2" 0 0
"AC004129.7" 0 0
"AC096553.5" 0 0
"RP11-252O18.2" 0 0
"GPR82" 0 0
"Z84488.1" 0 0
"RP11-73G16.2" 0 0
"RNY4P9" 0 0
"PTRH1" 0.152265138066795 0.147997935724793
"RP11-252O18.3" 0.0761325690333973 0
"DHRSX-IT1" 0 0
"AC097713.5" 0 0
"AL022341.3" 0.685193121300576 0.59199174289917
"AC116533.2" 0 0
"RNA5SP389" 0 0
"RP5-1067M6.3" 0 0
"MTRF1" 8.90751057690748 8.13988646486359
"AATK-AS1" 0.380662845166987 0.369994839311981
"RNA5SP208" 0 0
"OR4D7P" 0 0
"LA16c-313D11.12" 1.29425367356775 0.517992775036774
"DNAAF3" 2.28397707100192 0.961986582211151
"RNU6-285P" 0 0
"RNU6-1180P" 0 0
"RBM39" 247.278584220474 206.90111414326
"CMTM5" 10.4301619575754 1.84997419655991
"RPL32P3" 23.0681684171194 18.1297471262871
"RP11-417B4.2" 0 0
"SNORD13" 0 0
"ROR2" 0.0761325690333973 0.0739989678623963
"SRSF4" 171.907340877411 224.660866430235
"AC133785.1" 0 0
"CEACAM3" 0 0
"NQO1" 299.657791715452 383.832646302249
"RP11-338N12.1" 0 0
"RP11-185P18.2" 0 0
"RP1-20I3.3" 0 0
"ABHD14B" 71.9452777365605 47.7293342712456
"FAM195A" 38.2946822237988 70.8910112121756
"CTD-2516F10.2" 1.52265138066795 0.59199174289917
"KANK1" 280.853047164203 144.593983203122
"AC004938.5" 0 0.147997935724793
"RP11-343H5.6" 0.0761325690333973 0
"PTPRA" 137.190889398182 138.822063709855
"RP11-613D13.4" 0 0.147997935724793
"YWHAH" 119.984928796634 146.591955335407
"RFK" 12.257343614377 19.3877295799478
"CTPS1" 144.651881163455 202.831170910828
"RP11-98F14.11" 0 0
"GABARAPL1" 39.5128033283332 36.7034880597485
"NMI" 2.66463991616891 1.62797729297272
"RPL26" 126.989125147707 108.334488950548
"NAE1" 45.5272762819716 49.7273064035303
"DYRK3" 20.5557936390173 27.1576212054994
"RP11-313E19.1" 0 0
"KIF18B" 113.894323273962 157.17380773973
"MAP7D2" 0.380662845166987 17.5377553833879
"RP11-23A22.1" 0 0
"AC005387.3" 0 0.295995871449585
"RP11-605F20.1" 0 0
"PROZ" 0.152265138066795 0.517992775036774
"CECR3" 0 0
"AC007966.1" 0 0
"AC007392.4" 0 0
"ATP6V0B" 172.211871153545 229.248802437704
"PKIA" 0.685193121300576 0
"GK5" 10.0494991124084 10.2118575650107
"RP3-443C4.2" 0 0
"RP13-884E18.2" 0 0
"AC018892.9" 0.228397707100192 0.0739989678623963
"FSIP2-AS1" 0 0
"PABPC1L2A" 0 0
"CWC27" 19.1854073964161 19.6837254513974
"ACADVL" 378.607265803085 325.817455498131
"ZNF37CP" 0 0
"GOLGA2P7" 2.51237477810211 2.88595974663345
"DNMT3B" 16.292369773147 11.3218420829466
"RP11-427E4.1" 0 0
"FCRL2" 0 0
"SLC25A21" 0.228397707100192 0.221996903587189
"SH3BGRL2" 0.228397707100192 0.517992775036774
"CTC-559E9.4" 0.0761325690333973 0.0739989678623963
"NAT10" 104.225487006721 105.374530236052
"OR4C46" 0 0
"USP1" 80.3198603302341 92.3507118922705
"TUNAR" 0 0.0739989678623963
"ZIC4-AS1" 0 0
"KIFC2" 63.7990928499869 80.1408821949751
"ITGB1P1" 7.46099176527294 6.43791020402847
"C9orf152" 0 0.295995871449585
"CTC-559E9.5" 0.152265138066795 0.147997935724793
"ZNF322P1" 0.380662845166987 0.369994839311981
"ZIC1" 23.6010964003532 9.61986582211151
"RP11-616M22.1" 0.152265138066795 0
"SP4" 10.734692233709 9.76786375783631
"RNU2-66P" 0 0
"MIR3938" 0 0
"WDR35" 24.3624220906871 21.0157068729205
"RNASEK-C17orf49" 0 0
"RP11-654E17.2" 0.0761325690333973 0
"CTC-559E9.6" 0.456795414200384 0.295995871449585
"TMEM94" 218.195942849717 257.220412289689
"RNU6-97P" 0 0.0739989678623963
"SNCA" 84.0503562128706 122.616289747991
"RP11-665G4.1" 0 0.0739989678623963
"CTD-3105H18.4" 0 0
"SNORD116-8" 0 0
"CCL19" 0 0
"AC022882.1" 0 0
"RP11-479O9.4" 0 0
"AL356309.1" 0 0
"TUBB8" 0 0
"AC010086.5" 0 0
"TNFSF8" 0 0
"CTD-2320G14.2" 0.0761325690333973 0
"RP11-490O6.2" 0.304530276133589 0
"PTCHD1" 0 0
"MYEOV" 1.44651881163455 1.47997935724793
"BHLHE40-AS1" 0.152265138066795 0.147997935724793
"BTBD7" 36.9242959811977 32.7815427630415
"JPH1" 27.6361225591232 38.0354694812717
"MNAT1" 11.87668076921 11.9138338258458
"FAM136A" 37.8378868095985 43.3633951673642
"NCR1" 0 0.147997935724793
"MREGP1" 0 0
"FKBP4P7" 0 0
"AC114812.9" 0 0
"OR4C7P" 0 0
"RP11-451J24.1" 5.10088212523762 4.88393187891815
"CARD16" 0 0
"RP11-498P14.4" 0 0
"PPFIBP1" 167.263254166374 136.158100866809
"SLC25A24P1" 1.06585596646756 0.59199174289917
"RP11-616M22.2" 0 0.221996903587189
"CDC42-IT1" 0 0
"MTCO2P27" 0 0
"TTC39A" 2.43624220906871 7.25189885051483
"RP11-50B3.4" 0.228397707100192 0.443993807174378
"CTD-2192J16.11" 0 0.0739989678623963
"FDPSP3" 0 0
"CWF19L2" 11.5721504930764 11.4698400186714
"PAPOLA" 145.489339422822 175.599550737466
"TRPC7-AS1" 0 0
"TRPC7-AS2" 0 0
"PTPN22" 0.380662845166987 0.369994839311981
"GOT2" 168.100712425741 203.423162653727
"CTC-228N24.2" 0 0
"CRB2" 0.228397707100192 0.0739989678623963
"HCG2040054" 0 0
"TNFSF13B" 2.20784450196852 1.62797729297272
"RP11-111F5.1" 0 0
"SMIM12" 49.8668327168752 56.8312073183203
"CUL1P1" 1.52265138066795 2.44196593945908
"GAPDHP22" 0.304530276133589 0.147997935724793
"ACTR1A" 194.899376725497 202.535175039379
"GAGE12F" 0 0
"OR4R2P" 0 0
"RP11-459F6.1" 0 0
"CCDC113" 4.79635184910403 3.40395252167023
"IFT140" 37.5333565334649 22.791682101618
"RP11-459F6.3" 0.380662845166987 0.221996903587189
"CST8" 0 0
"CACTIN" 55.957438239547 64.9710937831839
"RP11-15L13.4" 0.0761325690333973 0.0739989678623963
"TFG" 117.320288880465 105.00453539674
"SYNE1-AS1" 0 0
"RP11-20B7.1" 0 0
"LYSMD4" 16.4446349112138 14.7257946046169
"TFF3" 2.58850734713551 0.517992775036774
"GAGE12J" 0 0
"RP11-145M9.6" 0 0.0739989678623963
"RAB11FIP1" 37.4572239644315 32.3375489558672
"RP11-290M5.2" 0 0
"DYNLL1P6" 0 0
"AKR7A2" 113.818190704929 107.594499271924
"RDH11" 61.2105855028514 66.5250721082942
"ADGRB2" 51.3133515285098 52.9832609894757
"NLGN4X" 0 0
"AC106875.1" 0 0
"RPS17" 0 0
"RP11-521E5.1" 0 0
"RP11-15B17.1" 0.761325690333973 0.443993807174378
"RP11-489M13.1" 0 0
"EHBP1" 66.9205281803562 55.27722899321
"ZNF585B" 0.989723397434165 2.66396284304627
"BTBD16" 0 0
"RP11-342M1.3" 0.83745825936737 0.517992775036774
"AC126365.1" 0 0
"UBXN11" 56.1858359466472 38.3314653527213
"RP5-1174J21.2" 0 0
"NEK3" 0 0
"RP11-126H7.4" 0.0761325690333973 0
"LINC01066" 0 0
"C11orf80" 6.39513579880537 6.65990710761566
"PGBD4P4" 0 0
"FAM111B" 3.19756789940269 2.44196593945908
"RASGRF2" 0.761325690333973 0.147997935724793
"KB-1589B1.4" 0 0
"HERPUD1" 46.1363368342388 34.7055159274638
"C9orf131" 0 0.0739989678623963
"FOSB" 2.13171193293512 2.51596490732147
"RP11-204C16.4" 0.228397707100192 0.147997935724793
"LINC01410" 1.37038624260115 0.739989678623963
"TLE1P1" 1.14198853550096 2.81196077877106
"CLC" 0 0
"MTND3P19" 0 0
"RP11-73G16.3" 0 0
"ADNP-AS1" 0.685193121300576 0.739989678623963
"GAPDHP56" 0 0
"RBMY2TP" 0 0
"RP4-656G21.1" 0 0
"HSPA8P6" 0 0
"RP11-179G8.1" 0 0
"RP3-323B6.1" 0 0
"AC005537.2" 0.0761325690333973 0
"AGPAT5P1" 0.0761325690333973 0
"MTCO3P22" 0.0761325690333973 0
"CSNK2A2" 64.1036231261205 56.2392155754212
"CRYGFP" 0 0
"RPL6P7" 0 0
"SGTA" 154.85364541393 157.617801546904
"AC074289.1" 0.228397707100192 0.517992775036774
"MTCO1P27" 0 0
"RP11-111I12.1" 0 0
"AC092106.2" 0 0
"RP11-520D19.1" 0 0
"RP11-85G20.1" 0.532927983233781 0.221996903587189
"PSMD10P1" 0.152265138066795 0.147997935724793
"MTATP6P27" 0 0
"RP5-1047A19.4" 0.152265138066795 0
"RP5-893G23.1" 0 0
"ZC3H12B" 0.456795414200384 0.443993807174378
"MTATP6P2" 0.0761325690333973 0.147997935724793
"RP11-162J8.3" 0.152265138066795 0.0739989678623963
"AC012456.4" 0 0
"RP11-115H18.1" 0 0
"RP11-120E13.1" 0 0
"SLAMF9" 3.42596560650288 4.14394220029419
"RP11-545L5.1" 0 0
"RP11-958J22.1" 0 0
"ARL2BPP3" 0 0.147997935724793
"RPL36P2" 0.456795414200384 0.221996903587189
"VN1R87P" 0 0
"RP13-39P12.3" 0.0761325690333973 0.147997935724793
"RP3-431P23.5" 0 0
"DNPH1" 63.9513579880537 47.433338399796
"VPS9D1" 17.815021153815 11.765835890121
"RP3-398G3.5" 0 0
"RP4-530I15.6" 0 0
"PTPRQ" 0 0
"NANOGP11" 0 0
"RPL7AP61" 0 0
"KCNU1" 0.228397707100192 0
"GAGE12H" 0 0
"KLF3P1" 0 0.0739989678623963
"EFHC2" 0.380662845166987 1.25798245366074
"APBB3" 20.4796610699839 20.6457120336086
"LINC01558" 0 0
"RP1-151F17.1" 0.456795414200384 0.369994839311981
"MANSC4" 0 0
"AIPL1" 0 0
"RP11-70P17.1" 0 0
"RP11-642E20.5" 0 0
"MGAT4B" 301.789503648387 267.506268822562
"ZNF709" 0.0761325690333973 0
"RP11-553E24.3" 0 0
